_id,Reference area,Source,Time,Value
635,Ireland,LFS - EU Labour Force Survey,2012,33.2000000000000028421709430404007434844970703125
636,Ireland,LFS - EU Labour Force Survey,2013,33.2999999999999971578290569595992565155029296875
637,Ireland,LFS - EU Labour Force Survey,2014,33.7000000000000028421709430404007434844970703125
638,Ireland,LFS - EU Labour Force Survey,2015,34.60000000000000142108547152020037174224853515625
639,Ireland,LFS - EU Labour Force Survey,2016,36.2000000000000028421709430404007434844970703125
640,Ireland,LFS - EU Labour Force Survey,2017,36.2000000000000028421709430404007434844970703125
641,Ireland,LFS - EU Labour Force Survey,2018,36
642,Ireland,LFS - EU Labour Force Survey,2019,35.2999999999999971578290569595992565155029296875
643,Ireland,LFS - EU Labour Force Survey,2020,36.2999999999999971578290569595992565155029296875
644,Isle of Man,PC - Population Census,2011,33.39999999999999857891452847979962825775146484375
645,Isle of Man,PC - Population Census,2016,38.2999999999999971578290569595992565155029296875
646,Israel,LFS - Labour Force Survey,2009,31.199999999999999289457264239899814128875732421875
647,Israel,LFS - Labour Force Survey,2010,34.7000000000000028421709430404007434844970703125
648,Israel,LFS - Labour Force Survey,2011,35.5
649,Israel,LFS - Labour Force Survey,2012,32.2000000000000028421709430404007434844970703125
650,Israel,LFS - Labour Force Survey,2013,32.7999999999999971578290569595992565155029296875
651,Israel,LFS - Labour Force Survey,2014,32.89999999999999857891452847979962825775146484375
652,Israel,LFS - Labour Force Survey,2015,32.2999999999999971578290569595992565155029296875
653,Israel,LFS - Labour Force Survey,2016,34.2000000000000028421709430404007434844970703125
654,Israel,LFS - Labour Force Survey,2017,34.60000000000000142108547152020037174224853515625
655,Italy,LFS - EU Labour Force Survey,2009,33.7999999999999971578290569595992565155029296875
656,Italy,LFS - EU Labour Force Survey,2010,32.7999999999999971578290569595992565155029296875
657,Italy,LFS - EU Labour Force Survey,2011,25.10000000000000142108547152020037174224853515625
658,Italy,LFS - EU Labour Force Survey,2012,26
659,Italy,LFS - EU Labour Force Survey,2013,27
660,Italy,LFS - EU Labour Force Survey,2014,26.60000000000000142108547152020037174224853515625
661,Italy,LFS - EU Labour Force Survey,2015,26.60000000000000142108547152020037174224853515625
662,Italy,LFS - EU Labour Force Survey,2016,27.699999999999999289457264239899814128875732421875
663,Italy,LFS - EU Labour Force Survey,2017,27.5
664,Italy,LFS - EU Labour Force Survey,2018,27
665,Italy,LFS - EU Labour Force Survey,2019,27.800000000000000710542735760100185871124267578125
666,Italy,LFS - EU Labour Force Survey,2020,27.300000000000000710542735760100185871124267578125
667,Jamaica,LFS - Labour Force Survey,2009,61.5
668,Jamaica,LFS - Labour Force Survey,2010,63.2999999999999971578290569595992565155029296875
669,Jamaica,LFS - Labour Force Survey,2011,60.2999999999999971578290569595992565155029296875
670,Jamaica,LFS - Labour Force Survey,2012,62.5
671,Jamaica,LFS - Labour Force Survey,2013,64
672,Jamaica,LFS - Labour Force Survey,2014,63.89999999999999857891452847979962825775146484375
673,Jamaica,LFS - Labour Force Survey,2017,56.7000000000000028421709430404007434844970703125
674,Japan,LFS - Labour Force Survey,2009,10.199999999999999289457264239899814128875732421875
675,Japan,LFS - Labour Force Survey,2010,10.4000000000000003552713678800500929355621337890625
676,Japan,LFS - Labour Force Survey,2011,11.699999999999999289457264239899814128875732421875
677,Japan,LFS - Labour Force Survey,2012,11.300000000000000710542735760100185871124267578125
678,Japan,LFS - Labour Force Survey,2013,10.9000000000000003552713678800500929355621337890625
679,Japan,LFS - Labour Force Survey,2014,11.4000000000000003552713678800500929355621337890625
680,Japan,LFS - Labour Force Survey,2016,13.300000000000000710542735760100185871124267578125
681,Japan,LFS - Labour Force Survey,2017,12.800000000000000710542735760100185871124267578125
682,Japan,LFS - Labour Force Survey,2018,14.9000000000000003552713678800500929355621337890625
683,Japan,LFS - Labour Force Survey,2019,14.800000000000000710542735760100185871124267578125
684,Japan,LFS - Labour Force Survey,2020,13.300000000000000710542735760100185871124267578125
685,Jordan,LFS - Employment and Unemployment Survey,2017,63.2999999999999971578290569595992565155029296875
686,Jordan,LFS - Employment and Unemployment Survey,2018,58.60000000000000142108547152020037174224853515625
687,Jordan,LFS - Employment and Unemployment Survey,2019,62
688,Kazakhstan,LFS - Sample Survey of Employment,2009,38.7999999999999971578290569595992565155029296875
689,Kazakhstan,LFS - Sample Survey of Employment,2010,37.2000000000000028421709430404007434844970703125
690,Kazakhstan,LFS - Sample Survey of Employment,2011,38.5
691,Kazakhstan,LFS - Sample Survey of Employment,2012,39.7000000000000028421709430404007434844970703125
692,Kazakhstan,LFS - Sample Survey of Employment,2013,38.2999999999999971578290569595992565155029296875
693,Kazakhstan,LFS - Sample Survey of Employment,2015,37.10000000000000142108547152020037174224853515625
694,Kazakhstan,LFS - Sample Survey of Employment,2017,37
695,Kazakhstan,LFS - Sample Survey of Employment,2020,41.10000000000000142108547152020037174224853515625
696,Kenya,HIES - Household Budget Survey,2019,49.60000000000000142108547152020037174224853515625
697,Kiribati,PC - Population Census,2010,36.5
698,Kiribati,PC - Population Census,2015,37.2000000000000028421709430404007434844970703125
699,Kiribati,HIES - Household Income and Expenditure Survey,2019,40.2000000000000028421709430404007434844970703125
700,"Korea, Republic of",LFS - Economically Active Population Survey,2009,8.5999999999999996447286321199499070644378662109375
701,"Korea, Republic of",LFS - Economically Active Population Survey,2010,9.4000000000000003552713678800500929355621337890625
702,"Korea, Republic of",LFS - Economically Active Population Survey,2011,10.0999999999999996447286321199499070644378662109375
703,"Korea, Republic of",LFS - Economically Active Population Survey,2012,11.0999999999999996447286321199499070644378662109375
704,"Korea, Republic of",LFS - Economically Active Population Survey,2013,11.4000000000000003552713678800500929355621337890625
705,"Korea, Republic of",LFS - Economically Active Population Survey,2014,11.0999999999999996447286321199499070644378662109375
706,"Korea, Republic of",LFS - Economically Active Population Survey,2015,10.5
707,"Korea, Republic of",LFS - Economically Active Population Survey,2016,9.800000000000000710542735760100185871124267578125
708,"Korea, Republic of",LFS - Economically Active Population Survey,2017,12.300000000000000710542735760100185871124267578125
709,"Korea, Republic of",LFS - Economically Active Population Survey,2018,14.5
710,"Korea, Republic of",LFS - Economically Active Population Survey,2019,15.4000000000000003552713678800500929355621337890625
711,"Korea, Republic of",LFS - Economically Active Population Survey,2020,15.5999999999999996447286321199499070644378662109375
712,Kosovo,LFS - Labour Force Survey,2012,14.800000000000000710542735760100185871124267578125
713,Kosovo,LFS - Labour Force Survey,2014,14.199999999999999289457264239899814128875732421875
714,Kosovo,LFS - Labour Force Survey,2015,12.5999999999999996447286321199499070644378662109375
715,Kosovo,LFS - Labour Force Survey,2016,13.5999999999999996447286321199499070644378662109375
716,Kosovo,LFS - Labour Force Survey,2017,15.4000000000000003552713678800500929355621337890625
717,Kosovo,LFS - Labour Force Survey,2018,18.39999999999999857891452847979962825775146484375
718,Kosovo,LFS - Labour Force Survey,2019,16.199999999999999289457264239899814128875732421875
719,Kosovo,LFS - Labour Force Survey,2020,17.5
720,Kuwait,LFS - Labour Force Sample Survey,2015,14
721,Kuwait,LFS - Labour Force Sample Survey,2016,13.5999999999999996447286321199499070644378662109375
722,Kyrgyzstan,LFS - Employment and Unemployment Survey,2009,30.60000000000000142108547152020037174224853515625
723,Kyrgyzstan,LFS - Employment and Unemployment Survey,2010,32.39999999999999857891452847979962825775146484375
724,Kyrgyzstan,LFS - Employment and Unemployment Survey,2011,29.10000000000000142108547152020037174224853515625
725,Kyrgyzstan,LFS - Employment and Unemployment Survey,2012,32.2999999999999971578290569595992565155029296875
726,Kyrgyzstan,LFS - Employment and Unemployment Survey,2013,27.5
727,Kyrgyzstan,LFS - Employment and Unemployment Survey,2014,33.39999999999999857891452847979962825775146484375
728,Kyrgyzstan,LFS - Employment and Unemployment Survey,2015,35.60000000000000142108547152020037174224853515625
729,Kyrgyzstan,LFS - Employment and Unemployment Survey,2016,34.89999999999999857891452847979962825775146484375
730,Kyrgyzstan,LFS - Employment and Unemployment Survey,2017,36.2000000000000028421709430404007434844970703125
731,Kyrgyzstan,LFS - Employment and Unemployment Survey,2018,37.7999999999999971578290569595992565155029296875
732,Lao People's Democratic Republic,LFS - Labour Force Survey,2010,31.800000000000000710542735760100185871124267578125
733,Lao People's Democratic Republic,LFS - Labour Force Survey,2017,59
734,Latvia,LFS - EU Labour Force Survey,2009,44.2999999999999971578290569595992565155029296875
735,Latvia,LFS - EU Labour Force Survey,2010,42.10000000000000142108547152020037174224853515625
736,Latvia,LFS - EU Labour Force Survey,2011,45.5
737,Latvia,LFS - EU Labour Force Survey,2012,45.7999999999999971578290569595992565155029296875
738,Latvia,LFS - EU Labour Force Survey,2013,43.7999999999999971578290569595992565155029296875
739,Latvia,LFS - EU Labour Force Survey,2014,44.10000000000000142108547152020037174224853515625
740,Latvia,LFS - EU Labour Force Survey,2015,44.2999999999999971578290569595992565155029296875
741,Latvia,LFS - EU Labour Force Survey,2016,47.2000000000000028421709430404007434844970703125
742,Latvia,LFS - EU Labour Force Survey,2017,46.2999999999999971578290569595992565155029296875
743,Latvia,LFS - EU Labour Force Survey,2018,44.89999999999999857891452847979962825775146484375
744,Latvia,LFS - EU Labour Force Survey,2019,45.7999999999999971578290569595992565155029296875
745,Latvia,LFS - EU Labour Force Survey,2020,46.89999999999999857891452847979962825775146484375
746,Lebanon,LFS - Labour Force Survey,2019,21.199999999999999289457264239899814128875732421875
747,Lesotho,LFS - Labour Force Survey,2019,33.7999999999999971578290569595992565155029296875
748,Liberia,LFS - Labour Force Survey,2010,20
749,Lithuania,LFS - EU Labour Force Survey,2009,39.2000000000000028421709430404007434844970703125
750,Lithuania,LFS - EU Labour Force Survey,2010,41.10000000000000142108547152020037174224853515625
751,Lithuania,LFS - EU Labour Force Survey,2011,39.10000000000000142108547152020037174224853515625
752,Lithuania,LFS - EU Labour Force Survey,2012,38.89999999999999857891452847979962825775146484375
753,Lithuania,LFS - EU Labour Force Survey,2013,39.60000000000000142108547152020037174224853515625
754,Lithuania,LFS - EU Labour Force Survey,2014,38.60000000000000142108547152020037174224853515625
755,Lithuania,LFS - EU Labour Force Survey,2015,39.60000000000000142108547152020037174224853515625
756,Lithuania,LFS - EU Labour Force Survey,2016,39.39999999999999857891452847979962825775146484375
757,Lithuania,LFS - EU Labour Force Survey,2017,39.2999999999999971578290569595992565155029296875
758,Lithuania,LFS - EU Labour Force Survey,2018,39.2000000000000028421709430404007434844970703125
759,Lithuania,LFS - EU Labour Force Survey,2019,39.2000000000000028421709430404007434844970703125
760,Lithuania,LFS - EU Labour Force Survey,2020,37.89999999999999857891452847979962825775146484375
761,Luxembourg,LFS - EU Labour Force Survey,2009,19.10000000000000142108547152020037174224853515625
762,Luxembourg,LFS - EU Labour Force Survey,2010,24.699999999999999289457264239899814128875732421875
763,Luxembourg,LFS - EU Labour Force Survey,2011,24
764,Luxembourg,LFS - EU Labour Force Survey,2012,18
765,Luxembourg,LFS - EU Labour Force Survey,2013,14.9000000000000003552713678800500929355621337890625
766,Luxembourg,LFS - EU Labour Force Survey,2014,22.5
767,Luxembourg,LFS - EU Labour Force Survey,2015,18.199999999999999289457264239899814128875732421875
768,Luxembourg,LFS - EU Labour Force Survey,2016,17.699999999999999289457264239899814128875732421875
769,Luxembourg,LFS - EU Labour Force Survey,2017,18.800000000000000710542735760100185871124267578125
770,Luxembourg,LFS - EU Labour Force Survey,2018,24.5
771,Luxembourg,LFS - EU Labour Force Survey,2019,25.800000000000000710542735760100185871124267578125
772,Luxembourg,LFS - EU Labour Force Survey,2020,26.300000000000000710542735760100185871124267578125
773,Madagascar,HS - Enquête périodique auprès des Ménages EPM/DSM,2010,36.60000000000000142108547152020037174224853515625
774,Madagascar,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,2012,25.10000000000000142108547152020037174224853515625
775,Madagascar,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,2015,31.800000000000000710542735760100185871124267578125
776,Malawi,LFS - Labour Force Survey,2013,15.5999999999999996447286321199499070644378662109375
777,Malaysia,LFS - Labour Force Survey,2009,23.10000000000000142108547152020037174224853515625
778,Malaysia,LFS - Labour Force Survey,2010,24.89999999999999857891452847979962825775146484375
779,Malaysia,LFS - Labour Force Survey,2011,22.60000000000000142108547152020037174224853515625
780,Malaysia,LFS - Labour Force Survey,2012,21.60000000000000142108547152020037174224853515625
781,Malaysia,LFS - Labour Force Survey,2013,22.10000000000000142108547152020037174224853515625
782,Malaysia,LFS - Labour Force Survey,2014,22.199999999999999289457264239899814128875732421875
783,Malaysia,LFS - Labour Force Survey,2015,22.5
784,Malaysia,LFS - Labour Force Survey,2016,20.39999999999999857891452847979962825775146484375
785,Malaysia,LFS - Labour Force Survey,2017,22.10000000000000142108547152020037174224853515625
786,Malaysia,LFS - Labour Force Survey,2018,24.60000000000000142108547152020037174224853515625
787,Malaysia,LFS - Labour Force Survey,2019,23.300000000000000710542735760100185871124267578125
788,Malaysia,LFS - Labour Force Survey,2020,24.89999999999999857891452847979962825775146484375
789,Maldives,HIES - Household Income and Expenditure Survey,2009,13.4000000000000003552713678800500929355621337890625
790,Maldives,PC - Population and Housing Census,2014,18.89999999999999857891452847979962825775146484375
791,Maldives,HIES - Household Income and Expenditure Survey,2016,19.60000000000000142108547152020037174224853515625
792,Maldives,HIES - Household Income and Expenditure Survey,2019,19.199999999999999289457264239899814128875732421875
793,Mali,LFS - Enquête Emploi Permanente Auprès des Ménages (EPAM),2013,13.9000000000000003552713678800500929355621337890625
794,Mali,LFS - Enquête Emploi Permanente Auprès des Ménages (EPAM),2017,14.800000000000000710542735760100185871124267578125
795,Mali,LFS - Enquête Emploi Permanente Auprès des Ménages (EPAM),2018,17.39999999999999857891452847979962825775146484375
796,Malta,LFS - EU Labour Force Survey,2009,21.300000000000000710542735760100185871124267578125
797,Malta,LFS - EU Labour Force Survey,2010,22.60000000000000142108547152020037174224853515625
798,Malta,LFS - EU Labour Force Survey,2011,24.199999999999999289457264239899814128875732421875
799,Malta,LFS - EU Labour Force Survey,2012,27.10000000000000142108547152020037174224853515625
800,Malta,LFS - EU Labour Force Survey,2013,28.39999999999999857891452847979962825775146484375
801,Malta,LFS - EU Labour Force Survey,2014,26.300000000000000710542735760100185871124267578125
802,Malta,LFS - EU Labour Force Survey,2015,26.699999999999999289457264239899814128875732421875
803,Malta,LFS - EU Labour Force Survey,2016,27.60000000000000142108547152020037174224853515625
804,Malta,LFS - EU Labour Force Survey,2017,28.699999999999999289457264239899814128875732421875
805,Malta,LFS - EU Labour Force Survey,2018,28.89999999999999857891452847979962825775146484375
806,Malta,LFS - EU Labour Force Survey,2019,29.89999999999999857891452847979962825775146484375
807,Malta,LFS - EU Labour Force Survey,2020,28.5
808,Marshall Islands,HIES - Household Income and Expenditure Survey,2019,33.2000000000000028421709430404007434844970703125
809,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2009,25.60000000000000142108547152020037174224853515625
810,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2010,26.199999999999999289457264239899814128875732421875
811,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2011,22.199999999999999289457264239899814128875732421875
812,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2012,23
813,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2013,32.60000000000000142108547152020037174224853515625
814,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2014,28.5
815,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2015,28.89999999999999857891452847979962825775146484375
816,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2016,30.60000000000000142108547152020037174224853515625
817,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2017,30.10000000000000142108547152020037174224853515625
818,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2018,32.10000000000000142108547152020037174224853515625
819,Mauritius,LFS - Continuous Multi-Purpose Household Survey,2019,30.199999999999999289457264239899814128875732421875
820,Mexico,LFS - Encuesta Nacional de Ocupación y Empleo,2013,35
821,Mexico,LFS - Encuesta Nacional de Ocupación y Empleo,2014,35.39999999999999857891452847979962825775146484375
822,Mexico,LFS - Encuesta Nacional de Ocupación y Empleo,2015,36
823,Mexico,LFS - Encuesta Nacional de Ocupación y Empleo,2016,36
824,Mexico,LFS - Encuesta Nacional de Ocupación y Empleo,2017,36.7000000000000028421709430404007434844970703125
825,Mexico,LFS - Encuesta Nacional de Ocupación y Empleo,2018,36.10000000000000142108547152020037174224853515625
826,Mexico,LFS - Encuesta Nacional de Ocupación y Empleo,2019,36
827,Mexico,LFS - Encuesta Nacional de Ocupación y Empleo,2020,38.39999999999999857891452847979962825775146484375
828,"Micronesia, Federated States of",HIES - Household Income and Expenditure Survey,2014,20.300000000000000710542735760100185871124267578125
829,"Moldova, Republic of",LFS - Labour Force Survey,2009,38.7000000000000028421709430404007434844970703125
830,"Moldova, Republic of",LFS - Labour Force Survey,2010,36.39999999999999857891452847979962825775146484375
831,"Moldova, Republic of",LFS - Labour Force Survey,2011,39.39999999999999857891452847979962825775146484375
832,"Moldova, Republic of",LFS - Labour Force Survey,2012,44.10000000000000142108547152020037174224853515625
833,"Moldova, Republic of",LFS - Labour Force Survey,2013,39.2000000000000028421709430404007434844970703125
834,"Moldova, Republic of",LFS - Labour Force Survey,2014,42.60000000000000142108547152020037174224853515625
835,"Moldova, Republic of",LFS - Labour Force Survey,2015,48.5
836,"Moldova, Republic of",LFS - Labour Force Survey,2016,46.60000000000000142108547152020037174224853515625
837,"Moldova, Republic of",LFS - Labour Force Survey,2017,42
838,"Moldova, Republic of",LFS - Labour Force Survey,2018,40.2999999999999971578290569595992565155029296875
839,"Moldova, Republic of",LFS - Labour Force Survey,2019,45.7000000000000028421709430404007434844970703125
840,"Moldova, Republic of",LFS - Labour Force Survey,2020,42.2999999999999971578290569595992565155029296875
841,Mongolia,LFS - Labour Force Survey,2009,38.7000000000000028421709430404007434844970703125
842,Mongolia,LFS - Labour Force Survey,2010,37.60000000000000142108547152020037174224853515625
843,Mongolia,LFS - Labour Force Survey,2011,38.7999999999999971578290569595992565155029296875
844,Mongolia,LFS - Labour Force Survey,2012,41.89999999999999857891452847979962825775146484375
845,Mongolia,LFS - Labour Force Survey,2013,41.2999999999999971578290569595992565155029296875
846,Mongolia,LFS - Labour Force Survey,2014,38
847,Mongolia,LFS - Labour Force Survey,2015,40.60000000000000142108547152020037174224853515625
848,Mongolia,LFS - Labour Force Survey,2016,40.7999999999999971578290569595992565155029296875
849,Mongolia,LFS - Labour Force Survey,2017,42.39999999999999857891452847979962825775146484375
850,Mongolia,LFS - Labour Force Survey,2018,39
851,Mongolia,LFS - Labour Force Survey,2019,43.7000000000000028421709430404007434844970703125
852,Mongolia,LFS - Labour Force Survey,2020,49.7999999999999971578290569595992565155029296875
853,Montenegro,LFS - Labour Force Survey,2009,24.5
854,Montenegro,LFS - Labour Force Survey,2010,30.199999999999999289457264239899814128875732421875
855,Montenegro,LFS - Labour Force Survey,2011,30.5
856,Montenegro,LFS - Labour Force Survey,2012,26.800000000000000710542735760100185871124267578125
857,Montenegro,LFS - Labour Force Survey,2013,25.39999999999999857891452847979962825775146484375
858,Montenegro,LFS - Labour Force Survey,2014,26.699999999999999289457264239899814128875732421875
859,Montenegro,LFS - Labour Force Survey,2015,22.300000000000000710542735760100185871124267578125
860,Montenegro,LFS - Labour Force Survey,2016,29.39999999999999857891452847979962825775146484375
861,Montenegro,LFS - Labour Force Survey,2017,22.10000000000000142108547152020037174224853515625
862,Montenegro,LFS - Labour Force Survey,2018,28.800000000000000710542735760100185871124267578125
863,Montenegro,LFS - Labour Force Survey,2019,35.7999999999999971578290569595992565155029296875
864,Montenegro,LFS - Labour Force Survey,2020,32.10000000000000142108547152020037174224853515625
865,Montserrat,LFS - Labour Force Survey,2020,50.2000000000000028421709430404007434844970703125
866,Mozambique,HIES - Inquérito aos Orçamentos Familiares,2015,24.300000000000000710542735760100185871124267578125
867,Myanmar,LFS - Labour Force Survey,2015,28.39999999999999857891452847979962825775146484375
868,Myanmar,LFS - Labour Force Survey,2017,35.5
869,Myanmar,LFS - Labour Force Survey,2018,32.2999999999999971578290569595992565155029296875
870,Myanmar,LFS - Labour Force Survey,2019,35.7000000000000028421709430404007434844970703125
871,Namibia,HIES - Household Income and Expenditure Survey,2010,36.60000000000000142108547152020037174224853515625
872,Namibia,LFS - Labour Force Survey,2012,29.699999999999999289457264239899814128875732421875
873,Namibia,LFS - Labour Force Survey,2013,42.60000000000000142108547152020037174224853515625
874,Namibia,LFS - Labour Force Survey,2014,44
875,Namibia,LFS - Labour Force Survey,2016,39.89999999999999857891452847979962825775146484375
876,Namibia,LFS - Labour Force Survey,2018,43.60000000000000142108547152020037174224853515625
877,Nauru,HIES - Household Income and Expenditure Survey,2013,36.10000000000000142108547152020037174224853515625
878,Nepal,LFS - Labour Force Survey,2017,13.199999999999999289457264239899814128875732421875
879,Netherlands,LFS - EU Labour Force Survey,2009,28.199999999999999289457264239899814128875732421875
880,Netherlands,LFS - EU Labour Force Survey,2010,28.39999999999999857891452847979962825775146484375
881,Netherlands,LFS - EU Labour Force Survey,2011,29.300000000000000710542735760100185871124267578125
882,Netherlands,LFS - EU Labour Force Survey,2012,28.800000000000000710542735760100185871124267578125
883,Netherlands,LFS - EU Labour Force Survey,2013,24.60000000000000142108547152020037174224853515625
884,Netherlands,LFS - EU Labour Force Survey,2014,25.5
885,Netherlands,LFS - EU Labour Force Survey,2015,26
886,Netherlands,LFS - EU Labour Force Survey,2016,25.39999999999999857891452847979962825775146484375
887,Netherlands,LFS - EU Labour Force Survey,2017,26.60000000000000142108547152020037174224853515625
888,Netherlands,LFS - EU Labour Force Survey,2018,25.699999999999999289457264239899814128875732421875
889,Netherlands,LFS - EU Labour Force Survey,2019,27.10000000000000142108547152020037174224853515625
890,Netherlands,LFS - EU Labour Force Survey,2020,26.199999999999999289457264239899814128875732421875
891,Nicaragua,LFS - Encuesta Continua de Hogares,2012,33.5
892,Nicaragua,HIES - Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida,2014,35.2000000000000028421709430404007434844970703125
893,Niger,LFS - Enquête Nationale sur l'Emploi et le Secteur Informel,2017,49.2999999999999971578290569595992565155029296875
894,Nigeria,HS - General Household Survey,2011,33.10000000000000142108547152020037174224853515625
895,Nigeria,HS - General Household Survey,2013,30.300000000000000710542735760100185871124267578125
896,North Macedonia,LFS - EU Labour Force Survey,2009,26.800000000000000710542735760100185871124267578125
897,North Macedonia,LFS - EU Labour Force Survey,2010,27.89999999999999857891452847979962825775146484375
898,North Macedonia,LFS - EU Labour Force Survey,2011,27.89999999999999857891452847979962825775146484375
899,North Macedonia,LFS - EU Labour Force Survey,2012,23.10000000000000142108547152020037174224853515625
900,North Macedonia,LFS - EU Labour Force Survey,2013,27.300000000000000710542735760100185871124267578125
901,North Macedonia,LFS - EU Labour Force Survey,2014,29
902,North Macedonia,LFS - EU Labour Force Survey,2015,24
903,North Macedonia,LFS - EU Labour Force Survey,2016,25.300000000000000710542735760100185871124267578125
904,North Macedonia,LFS - EU Labour Force Survey,2017,24
905,North Macedonia,LFS - EU Labour Force Survey,2018,26.89999999999999857891452847979962825775146484375
906,North Macedonia,LFS - EU Labour Force Survey,2019,26.300000000000000710542735760100185871124267578125
907,North Macedonia,LFS - Labour Force Survey,2020,19.89999999999999857891452847979962825775146484375
908,Norway,LFS - EU Labour Force Survey,2009,34.10000000000000142108547152020037174224853515625
909,Norway,LFS - EU Labour Force Survey,2010,34.39999999999999857891452847979962825775146484375
910,Norway,LFS - EU Labour Force Survey,2011,31.39999999999999857891452847979962825775146484375
911,Norway,LFS - EU Labour Force Survey,2012,32.2000000000000028421709430404007434844970703125
912,Norway,LFS - EU Labour Force Survey,2013,32.89999999999999857891452847979962825775146484375
913,Norway,LFS - EU Labour Force Survey,2014,35.5
914,Norway,LFS - EU Labour Force Survey,2015,36
915,Norway,LFS - EU Labour Force Survey,2016,37.89999999999999857891452847979962825775146484375
916,Norway,LFS - EU Labour Force Survey,2017,38.2999999999999971578290569595992565155029296875
917,Norway,LFS - EU Labour Force Survey,2018,35.60000000000000142108547152020037174224853515625
918,Norway,LFS - EU Labour Force Survey,2019,34.5
919,Norway,LFS - EU Labour Force Survey,2020,34
920,Occupied Palestinian Territory,LFS - Labour Force Survey,2009,12.4000000000000003552713678800500929355621337890625
921,Occupied Palestinian Territory,LFS - Labour Force Survey,2010,12.0999999999999996447286321199499070644378662109375
922,Occupied Palestinian Territory,LFS - Labour Force Survey,2011,10.5999999999999996447286321199499070644378662109375
923,Occupied Palestinian Territory,LFS - Labour Force Survey,2012,14.5
924,Occupied Palestinian Territory,LFS - Labour Force Survey,2013,15
925,Occupied Palestinian Territory,LFS - Labour Force Survey,2014,15.199999999999999289457264239899814128875732421875
926,Occupied Palestinian Territory,LFS - Labour Force Survey,2015,15.4000000000000003552713678800500929355621337890625
927,Occupied Palestinian Territory,LFS - Labour Force Survey,2016,19.300000000000000710542735760100185871124267578125
928,Occupied Palestinian Territory,LFS - Labour Force Survey,2017,15.9000000000000003552713678800500929355621337890625
929,Occupied Palestinian Territory,LFS - Labour Force Survey,2018,17.699999999999999289457264239899814128875732421875
930,Occupied Palestinian Territory,LFS - Labour Force Survey,2019,20.10000000000000142108547152020037174224853515625
931,Occupied Palestinian Territory,LFS - Labour Force Survey,2020,21.699999999999999289457264239899814128875732421875
932,Oman,LFS - Labour Force Survey,2016,11.0999999999999996447286321199499070644378662109375
933,Oman,LFS - Labour Force Survey,2020,25.89999999999999857891452847979962825775146484375
934,Pakistan,LFS - Labour Force Survey,2009,2.899999999999999911182158029987476766109466552734375
935,Pakistan,LFS - Labour Force Survey,2010,3.29999999999999982236431605997495353221893310546875
936,Pakistan,LFS - Labour Force Survey,2011,3.29999999999999982236431605997495353221893310546875
937,Pakistan,LFS - Labour Force Survey,2013,3
938,Pakistan,LFS - Labour Force Survey,2014,4.20000000000000017763568394002504646778106689453125
939,Pakistan,LFS - Labour Force Survey,2015,2.899999999999999911182158029987476766109466552734375
940,Pakistan,LFS - Labour Force Survey,2016,2.899999999999999911182158029987476766109466552734375
941,Pakistan,LFS - Labour Force Survey,2018,4.9000000000000003552713678800500929355621337890625
942,Palau,HIES - Household Income and Expenditure Survey,2014,29.89999999999999857891452847979962825775146484375
943,Panama,LFS - Encuesta de Mercado Laboral,2009,46
944,Panama,LFS - Encuesta de Mercado Laboral,2010,47.89999999999999857891452847979962825775146484375
945,Panama,LFS - Encuesta de Mercado Laboral,2011,46.60000000000000142108547152020037174224853515625
946,Panama,LFS - Encuesta de Mercado Laboral,2012,45.60000000000000142108547152020037174224853515625
947,Panama,LFS - Encuesta de Mercado Laboral,2013,41.7999999999999971578290569595992565155029296875
948,Panama,LFS - Encuesta de Mercado Laboral,2014,42.60000000000000142108547152020037174224853515625
949,Panama,LFS - Encuesta de Mercado Laboral,2015,44
950,Panama,LFS - Encuesta de Mercado Laboral,2016,42.5
951,Panama,LFS - Encuesta de Mercado Laboral,2017,42.7000000000000028421709430404007434844970703125
952,Panama,LFS - Encuesta de Mercado Laboral,2018,48.5
953,Panama,LFS - Encuesta de Mercado Laboral,2019,47.39999999999999857891452847979962825775146484375
954,Panama,LFS - Encuesta de Mercado Laboral,2020,45.7999999999999971578290569595992565155029296875
955,Papua New Guinea,HIES - Household Income and Expenditure Survey,2010,18.10000000000000142108547152020037174224853515625
956,Paraguay,HS - Encuesta Permanente de Hogares,2009,35.5
957,Paraguay,HS - Encuesta Permanente de Hogares,2010,32
958,Paraguay,HS - Encuesta Permanente de Hogares,2011,34
959,Paraguay,HS - Encuesta Permanente de Hogares,2012,32.2999999999999971578290569595992565155029296875
960,Paraguay,HS - Encuesta Permanente de Hogares,2013,38.60000000000000142108547152020037174224853515625
